id,name,category,latitude,longitude,is_verified
50765,Family Health Centre Kottapady,district_emergency,10.1167225,76.5875755,1
50766,Vimala Hospital Kanjoor,district_emergency,10.1444331,76.4247332,1
50767,"Family Health Center,Vazhakulam",district_emergency,10.1135071,76.41928,1
50768,kalpadi,district_emergency,8.4241252,77.0471041,1
50769,municif court,district_emergency,8.8135848,76.6694144,1
50771,E.K.Nayanar Memorial Co-Operative Hospital,district_emergency,12.5100418,75.0353003,1
50772,PHC Dharmasala,district_emergency,11.98653,75.3783868,1
50773,"N.S.S Medical Mission Hospital,Karukachal",district_emergency,9.4992323,76.6334897,1
50775,Medical College Kasaragod,trauma_l2,12.625454,75.0901437,1
50776,"Goverment Ayurveda Hospital, Paipad",district_emergency,9.4135836,76.5856178,1
50777,"District TB Centre, Kasaragod",district_emergency,12.5037555,74.9918038,1
50778,Family Health Center Pattuvam,district_emergency,12.0283308,75.3141898,1
50779,"Family Health Centre, Chirakkal",district_emergency,11.9239911,75.3638051,1
50780,Veterinary Hospital Piravom,district_emergency,9.8790367,76.4955395,1
50782,Community Health Center Kunnumal,district_emergency,11.6764793,75.7024386,1
50783,Santhyaram Hospital,district_emergency,10.8738351,76.4472751,1
50785,"Family Health Centre, Koipuram",district_emergency,9.3342832,76.6531449,1
50787,"Primary Health Centre, Kallada East",district_emergency,9.010792,76.6554083,1
50788,"Puthiyedom Hospital, Poovarany",district_emergency,9.6671122,76.7078231,1
50789,Govt. Hospital Ubasi,district_emergency,27.0726438,74.212278,1
50790,Trishla Orthopedic Clinic & Rehab center,district_emergency,25.4580565,81.8622934,1
50791,Public Health Center Chattanchal,district_emergency,12.4818651,75.0602089,1
50792,Thejaswini Cooperative Hospital,district_emergency,12.2587406,75.1342724,1
50793,ITI General Hospital,district_emergency,13.0046358,77.6823567,1
50794,JC Nagar Municipal Hospital,district_emergency,13.0099309,77.5941222,1
50795,Primary Health Center  Mararikulam North,district_emergency,9.6269006,76.315529,1
50797,Community Health Centre Thrikkunnapuzha,district_emergency,9.2597469,76.410893,1
50798,Laprasy Santorium Nooranad,district_emergency,9.17443,76.6259536,1
50799,Urban Primary Health Centre Muttada,district_emergency,8.5333074,76.9515343,1
50800,KBVM Ayurveda Madom,district_emergency,8.5952373,76.85517,1
50802,sanghi medical centre,district_emergency,8.551937,76.9420611,1
50804,"Government Taluk Hospital, Konni",district_emergency,9.2313052,76.8455933,1
50805,Karunya Hospital Valakom,district_emergency,8.9548949,76.8432629,1
50806,dentzz multi speciality,district_emergency,11.7529697,75.6164205,1
50807,Taluk Hospital Vithura,district_emergency,8.6729767,77.0832563,1
50809,swamiji hospital,district_emergency,8.6609945,76.7856843,1
50811,Government Hospital Kallooppara,district_emergency,9.4104314,76.6353324,1
50812,Devakana clinic,district_emergency,12.6869357,74.9846318,1
50814,"Primary health centre, Kuttiattoor",district_emergency,11.9589815,75.474469,1
50815,Coastal Speciality Hospital Valiyathura,district_emergency,8.4633998,76.9270475,1
50816,PHC Aanandapuram,district_emergency,10.3809087,76.2656915,1
50817,"Primary Health Centre, Karimannor",district_emergency,9.9136353,76.7872437,1
50818,Urban Primary Health Centre Nanthancode,district_emergency,8.5157467,76.9529785,1
50820,Family Health Center Vadakara,district_emergency,11.6008354,75.5778872,1
50822,IMB Hospital,district_emergency,8.5575466,76.9161604,1
50824,"Primary Health Centre, Pramadam",district_emergency,9.218427,76.8096828,1
50825,Rihan child hospital,district_emergency,12.0435264,75.3572832,1
50826,kvm ayurvedic hospital,district_emergency,9.2857726,76.5245093,1
50827,Karunalaya,district_emergency,11.197665,76.2261353,1
50828,amirtha hopsital,district_emergency,12.4276893,75.0224349,1
50830,community health centre keechery,district_emergency,9.8404091,76.4157987,1
50831,GOVERNMENT PUBLIC HEALTH CARE,district_emergency,9.9702116,77.178093,1
50832,Government hospital kadayiruppu,district_emergency,10.0041959,76.4564576,1
50834,Taluk Head Quarters Hospital Chirayinkeezhu,district_emergency,8.6610053,76.7863001,1
50836,"Government Taluk Head Quarter Hospital, Thaliparamba",district_emergency,12.0454038,75.3768076,1
50837,P N M Hospital Killi,district_emergency,8.504995,77.07483,1
50838,"Government Hospital , Kamblikandam",district_emergency,9.9443116,77.0209991,1
50839,"General Hospital, Kasaragod",district_emergency,12.5031939,74.9917804,1
50840,"Taluk Head Quarters Hospital, Panathady",district_emergency,12.4148776,75.2390219,1
50841,sanjose hospital,district_emergency,8.5024253,77.0729357,1
50842,"Panicker's Hospital Kodungallur, ward 4",district_emergency,10.2281545,76.1962616,1
50843,Taluk Headquarters Hospital Thiruvalla,district_emergency,9.3785752,76.5694167,1
50844,District Hospital Mavelikkara,district_emergency,9.2562213,76.5516,1
50848,"Community Health Centre, Badiadka",district_emergency,12.5839889,75.0727617,1
50849,"Health and Family Welfare Training Centre, Kozhikode",district_emergency,11.2948801,75.8030256,1
50850,Taluk Head Quarters Hospital Cherthala,district_emergency,9.6816843,76.3399539,1
50851,Simons Eye Hospital Perambra,district_emergency,11.5514037,75.7641313,1
50852,EC High School,district_emergency,8.5036464,76.9831942,1
50855,Community Health Center Kuttippuram,district_emergency,10.853443,76.036795,1
50856,"Primary Health Centre, Arikady",district_emergency,12.5991148,74.9400615,1
50857,Elappully Government Taluk Hospital,district_emergency,10.7565242,76.7449551,1
50858,Elappully Government Hospital (2),district_emergency,10.7561085,76.7452228,1
50859,"Govt. Taluk Head Quarters Hospital, Sulthan Bathery",district_emergency,11.658439,76.2635843,1
50860,"Taluk Hospital, Thuravoor",district_emergency,9.7693607,76.3178956,1
50862,"Primary Health Centre, Chittarikkal",district_emergency,12.3119109,75.3610687,1
50863,"Primary Health Centre 24x7, Narkilakkad",district_emergency,12.3274168,75.3220568,1
50864,PHC Valiyaparamba (24*7),district_emergency,12.1695056,75.1339257,1
50865,"Primary Health Centre, Padne",district_emergency,12.1746573,75.1495632,1
50866,mapanikattu,district_emergency,10.0152901,76.9560424,1
50867,"Family Health Centre, Kayyur",district_emergency,12.2655607,75.1900199,1
50868,"Family Health Centre, Udma",district_emergency,12.4390159,75.0284148,1
50869,"CHC, THOTTAKADU",district_emergency,9.5346358,76.601663,1
50870,"Taluk Hospital, Areekode",district_emergency,11.2339425,76.0498362,1
50872,Taluk Headquarters Hospital Thoduopuzha,district_emergency,9.8998184,76.7264572,1
50874,"Taluk Head Quarters Hospital, Sasthamkotta",district_emergency,9.0431522,76.6277657,1
50875,Rama Rao Government Taluk Hospital,district_emergency,8.8330529,76.6829743,1
50876,Taluk Hospital Neendakara,district_emergency,8.9577158,76.5324588,1
50879,"Family Health Centre, Pattiam",district_emergency,11.8139159,75.6256568,1
50882,"Family Health Centre, Kankol Alapadamba",district_emergency,12.1793854,75.2456735,1
50884,"Taluk hospital, Peringome",district_emergency,12.2224276,75.3113884,1
50885,"Taluk Hospital, Pazhayangadi",district_emergency,12.0343113,75.2655253,1
50886,"Family health centre, Thillankeri",district_emergency,11.931629,75.6606753,1
50887,iritty taluk hospital,district_emergency,11.9843249,75.5528215,1
50889,"Family Health Centre, Munderi",district_emergency,11.9364797,75.4333459,1
50890,"Taluk Hospital, Panoor",district_emergency,11.7585726,75.5776362,1
50891,"Primary Health Centre, Vaninagar",district_emergency,12.6200877,75.145836,1
50893,"Community Health Centre, Periya",district_emergency,12.4018032,75.0997194,1
50894,Family Health Centre Kakkodi,district_emergency,11.3187157,75.8005503,1
50895,Thaluk Headquarters Hospital Thamarassery,district_emergency,11.4125041,75.9372332,1
50896,PHC anjarakandy,district_emergency,11.8883682,75.5018229,1
50897,Government Taluk Hospital Kuttiady,district_emergency,11.6548326,75.7496338,1
50898,Feroke Taluk Government Hospital,district_emergency,11.1819212,75.8412419,1
50899,"Primary health care, Pattuvam",district_emergency,12.0283029,75.3141677,1
50901,"Family Health Centre, Eramam Kuttur",district_emergency,12.1531072,75.3044331,1
50902,PRIMARY HEALTH CENTRE VALLATHOL NAGAR,district_emergency,10.7396009,76.2719288,1
50905,manohar hospital,district_emergency,11.2466791,75.7847384,1
50906,"Primary health centre, Ettikulam",district_emergency,12.0154238,75.2078269,1
50910,Primary Health Centre Kunhimangalam,district_emergency,12.0834452,75.2362559,1
50911,"Family Health Centre, Ramanthali",district_emergency,12.0642637,75.1983003,1
50912,Thomman Parambil Samuel Memorial ENT Centre & General Clinic,district_emergency,9.2363326,76.5887555,1
50913,"Primary Health Centre, Alakkad",district_emergency,12.1315237,75.3560294,1
50914,District Hospital Kozencherry,district_emergency,9.3357869,76.7064552,1
50917,"Primary Health Centre, Pampuruthy",district_emergency,11.9649701,75.3853826,1
50919,Primary Health Center Madakkathara,district_emergency,10.5523364,76.2582053,1
50920,Primary Health Centre Angadikadavu,district_emergency,12.0308432,75.7440019,1
50921,Primary Health Centre Orumanayur,district_emergency,10.5533448,76.0345582,1
50922,Primary Health Centre Porathussery,district_emergency,10.3654083,76.203376,1
50923,Primary Health Center Kuzhur,district_emergency,10.2043367,76.278915,1
50924,"Family Health Centre, Venkitangu",district_emergency,10.5259538,76.0708865,1
50925,Primary Health Centre Andathode,district_emergency,10.6752871,75.96515,1
50926,Primary Health Centre Mathilakam,district_emergency,10.294906,76.1674359,1
50927,Family Health Center Methala,district_emergency,10.2164762,76.2163184,1
50928,FAMILY HEALTH CENTRE EDAVILANGU,district_emergency,10.2393132,76.1543687,1
50929,"Family Health Center, Kandalloor",district_emergency,9.1898946,76.4707667,1
50930,Obstetrics and Gynaecology Institute.,district_emergency,9.6340983,76.519512,1
50931,"24*7 Primary Health centre, Athirampuzha",district_emergency,9.6658517,76.5403371,1
50932,General Hospital Pathanamthitta,district_emergency,9.2662018,76.7815616,1
50933,Taluk Headquarters Hospital Pudukad,district_emergency,10.419547,76.2663073,1
50934,Primary Health centre Nadathara,district_emergency,10.5100821,76.2622091,1
50935,Primay Health Centre Vaniyamapara,district_emergency,10.5780359,76.4102549,1
50936,"Primary Health Center, Poomala",district_emergency,10.6093007,76.2367627,1
50937,Community Health Centre Ollur,district_emergency,10.478513,76.2394017,1
50938,Primary Health Centre Ollukkara,district_emergency,10.5330951,76.2527874,1
50939,Dr Alex Thomas Pediatrician,district_emergency,9.783481,76.4363331,1
50940,Primary Health Centre Vallachira,district_emergency,10.4416757,76.2311012,1
50941,Primary Health Centre Koorkkanchery,district_emergency,10.4909081,76.2038003,1
50942,Family Health Centre Perumpilavu,district_emergency,10.7061409,76.1179721,1
50943,Primary Health Centre Kuthampilly,district_emergency,10.7417943,76.4000188,1
50944,PNNM Hospital,district_emergency,8.9369267,76.6041787,1
50945,"Community Health Centre, Edavanna",district_emergency,11.2116456,76.1484827,1
50946,Primary Health Centre Engandiyur,district_emergency,10.5280307,76.0572363,1
50947,"Community Health Centre, Chungathara",district_emergency,11.3362795,76.2859963,1
50948,"Community Health Center, Puzhakkattiri",district_emergency,10.984147,76.140418,1
50950,"Primary Health Centre, Edarikode",district_emergency,11.0051276,75.9752452,1
50951,Primary Health Centre Pavaratty,district_emergency,10.5571912,76.0500924,1
50952,"Family Health Centre, Thrikkur",district_emergency,10.4637267,76.2698855,1
50953,Primary Health Center Varandarapilly,district_emergency,10.4207046,76.321239,1
50954,Community Health Centre Nedumpana,district_emergency,8.8896081,76.7299275,1
50955,"Community Health Centre , Nedumancavu",district_emergency,8.9288898,76.7379066,1
50956,Community Health Centre Thrikkadavur,district_emergency,8.9261452,76.5979116,1
50957,Community Health Center Kalakkode,district_emergency,8.7950878,76.6777876,1
50958,"Community Health Centre, Kulathupuzha",district_emergency,8.9065197,77.0578336,1
50959,"Community Health Centre, Oachira",district_emergency,9.1286667,76.5364687,1
50960,Community Health Centre Nilamel,district_emergency,8.8266804,76.8787772,1
50961,"Community Health Centre,Velinalloor",district_emergency,8.8750872,76.7780714,1
50962,"CKM Community Health Centre ,Mayyanad",district_emergency,8.8425619,76.6462815,1
50963,"Primary Health Centre, Parippally",district_emergency,8.8102307,76.7608398,1
50964,FAMILY HEALTH CENTRE (FHC)PERUMON,district_emergency,8.9546787,76.6152162,1
50965,Taluk Hospital Puthenvelikkara,district_emergency,10.1852025,76.2459821,1
50966,"Primary Health centre , Madathara",district_emergency,8.8158002,77.0131187,1
50967,Institute of Child Health and Childrens Hospital Kottayam,district_emergency,9.6416422,76.5308387,1
50968,Community Health Centre Vallana,district_emergency,9.2977419,76.6679756,1
50970,Kallissery Hospital,district_emergency,9.3331381,76.5938896,1
50971,Community Health Centre pandanad,district_emergency,9.3241986,76.5765972,1
50972,gowrisa eye hospital,district_emergency,9.7085248,76.553904,1
50974,Community Health Centre Panamaram,district_emergency,11.7384608,76.0702992,1
50976,"Community Health Centre, Meppady",district_emergency,11.6202435,76.2099125,1
50977,Community Health Centre Kattakada,district_emergency,8.507602,77.0874958,1
50979,backers hospital palakunnu,district_emergency,12.4204038,75.0224721,1
50980,Government Tribal Hospital,district_emergency,11.7556649,75.9812593,1
50981,Primary Health Centre Vellamunda,district_emergency,11.7049126,75.9559317,1
50982,Primary Health Centre Cheeral,district_emergency,11.6105626,76.316091,1
50983,"Main Center, PHC  Vazhavatta",district_emergency,11.6214573,76.1583019,1
50985,puthalath eye hospital,district_emergency,11.252617,75.7970493,1
50986,Primary Health Centre Kurukanmoola,district_emergency,11.8263179,76.063034,1
50987,Primary Health Centre Begur,district_emergency,11.8495649,76.0672934,1
50988,"Community Health Centre, Vilappil",district_emergency,8.5184908,77.0408964,1
50989,Primary Health Centre Varadoor,district_emergency,11.7140519,76.1023231,1
50990,Family Health  Centre Pozhuthana,district_emergency,11.5875559,76.0217248,1
50991,"Primary Health Centre, Kappukunnu",district_emergency,11.6751631,75.9733868,1
50992,Primary Health Center Pakkom,district_emergency,11.8041975,76.0941921,1
50993,Family Health Centre Appapara,district_emergency,11.9077131,76.032476,1
50994,"Community Health Centre, Anchuthengu",district_emergency,8.6629799,76.7638671,1
50995,"Primary Health Centre, Mancode,Pathanapuram",district_emergency,9.1229171,76.8973644,1
50996,"Taluk Headquarters Hospital M C C M, Ranni",district_emergency,9.3779391,76.7805384,1
50997,Century Hospital Mulakkuzha,district_emergency,9.304895,76.6355972,1
50998,Urban Primary Health Centre Vattiyoorkavu,district_emergency,8.5238889,76.9880491,1
51000,"Family Health Centre, Elayavoor",district_emergency,11.8928305,75.3996888,1
51001,"Community Health Centre, Kalikavu",district_emergency,11.1713108,76.3242993,1
51004,"Govt.Women and Children (W&C) Hospital , Ponnani",district_emergency,10.7705778,75.9237033,1
51005,"District TB Centre,Ponnani",district_emergency,10.7699624,75.9242723,1
51006,"Community Health Centre, Thrikkanapuram",district_emergency,10.8521542,75.9839016,1
51007,"Primary Health Centre, Kallada West",district_emergency,9.0132095,76.6286669,1
51008,"Primary Health Centre ,Perayam",district_emergency,8.9947262,76.6634321,1
51009,"Primary Health Centre , Melila",district_emergency,9.0084502,76.83575,1
51010,CHC Thycattussery,district_emergency,9.7749237,76.3400369,1
51011,Community Health Centre Arookutty,district_emergency,9.8681718,76.3206568,1
51012,FAMILY HEALTH CENTRE VELIYAM,district_emergency,8.9398141,76.793184,1
51013,"Family Health Centre, Chathannur",district_emergency,8.857402,76.7226118,1
51014,Community Health Centre Muhamma,district_emergency,9.6066629,76.3549901,1
51015,"Primary Health centre (PHC) , Ummannoor",district_emergency,8.9375716,76.8146474,1
51016,Community Health Centre Perumbalam,district_emergency,9.8528227,76.355385,1
51018,"Family Health Center , Elampalloor",district_emergency,8.9263673,76.6702488,1
51019,Aswas Deaddiction Centre,district_emergency,8.9528748,76.841975,1
51021,Lisa Parking Ground,district_emergency,11.3616376,76.0126197,1
51022,"Family Health Centre, Anjarakandy",district_emergency,11.8993742,75.5028712,1
51023,"Primary health centre, Peralassery",district_emergency,11.8576467,75.4615511,1
51024,"Family Health Centre, Mokeri",district_emergency,11.7921145,75.5798377,1
51025,Medical College Health Unit Ambalapuzha,trauma_l2,9.3842762,76.3543863,1
51026,Govt. Hospital Champakulam,district_emergency,9.4066955,76.412753,1
51027,"Taluk Head Quarter Hospital, Mannarkkad",district_emergency,10.9946933,76.4662153,1
51028,Taluk Headquarters Hospital Mallappally,district_emergency,9.4533011,76.6481016,1
51029,"24×7 Primary Health Centre, Cherykunnu",district_emergency,11.9888099,75.3054709,1
51030,"Vimala Hospital, Aniyartholu",district_emergency,9.7624029,77.1767441,1
51031,"Community Health Centre, Anchal 3.0 (1)",district_emergency,8.9288799,76.914492,1
51032,"Primary Health Center, Edakkara",district_emergency,11.3665156,76.3002935,1
51033,ALIV,district_emergency,11.4715037,75.6432071,1
51034,medayil clinic,district_emergency,12.0809746,75.2413222,1
51036,"Community Health Centre, Pappinisseri",district_emergency,11.9479824,75.3549316,1
51038,"Primary Health Centre, Mattool",district_emergency,11.9668399,75.2876578,1
51039,"Primary Health Centre,Trippanachi",district_emergency,11.1623109,76.052073,1
51045,"Community Health Centre, Ezhumattoor",district_emergency,9.4276496,76.6976802,1
51046,Primary Health Centre Vakathanam,district_emergency,9.5111579,76.5714593,1
51048,Primary Health Centre Vengad,district_emergency,11.8731313,75.505332,1
51049,Primary Health Centre Dharmadam,district_emergency,11.7801963,75.4690202,1
51050,"Community Health Centre, Enadimangalam",district_emergency,9.1228827,76.8204604,1
51052,Community Health Centre Kunnamthanam,district_emergency,9.441499,76.612325,1
51057,"Primary Health Centre, Thottappuzhassery",district_emergency,9.3620106,76.7101564,1
51058,"Primary health centre, Chengalayi",district_emergency,12.0444825,75.4907221,1
51059,"Primary Health Centre, Kadampanad",district_emergency,9.0889608,76.700331,1
51060,Malabar medical center,district_emergency,11.1417915,75.9689417,1
51061,"Primary Healh Center, Koodal",district_emergency,9.1411787,76.8553134,1
51062,"Primary Health Centre, Kaviyoor",district_emergency,9.3978234,76.6057705,1
51063,"Primary Health Centre, Kokkathodu",district_emergency,9.1945412,76.9728305,1
51064,CHC Vechoochira,district_emergency,9.4272032,76.8531401,1
51065,Primary Health Centre Anicadu,district_emergency,9.4616507,76.6656622,1
51066,Ayurvedic hospital Varappetty,district_emergency,10.0136453,76.626114,1
51067,"Family Health Centre, Pozhiyoor",district_emergency,8.3019843,77.092045,1
51068,"Primary Health Care Centre, Pallikathode",district_emergency,9.5954751,76.6742364,1
51069,Family Health Centre Pamboor,district_emergency,10.5633776,76.2032855,1
51070,"Urban Primary Health Centre, Edakochi",district_emergency,9.909005,76.2946443,1
51071,"Primary Health Centre, Kaladi",district_emergency,10.8245804,76.0013596,1
51072,"Community Health Centre, Kottakkal",district_emergency,10.9946048,75.9961134,1
51073,"Primary Health Centre, Peruva",district_emergency,11.837871,75.7174566,1
51076,"Primary Health Centre, Kodiyeri",district_emergency,11.7458962,75.5307916,1
51078,"Primary health centre, Chapparapadavu",district_emergency,12.1258822,75.4122332,1
51079,"Primary Health Centre, Thuvvur",district_emergency,11.1171521,76.2960544,1
51081,"Primary health centre, Kalliasseri",district_emergency,11.9763343,75.3647885,1
51082,"Family Health Centre, Kottayam Malabar",district_emergency,11.800413,75.5351393,1
51083,"Fisheries Primary Health Centre, Puthiyangadi",district_emergency,12.0166864,75.2426171,1
51085,"Primary Health Centre, Trippangottoor",district_emergency,11.7412614,75.6175797,1
51087,Family Health Centre Thonippara,district_emergency,8.7898737,76.6949456,1
51088,"Primary Health Centre, Cheriyamundam",district_emergency,10.9346754,75.947277,1
51089,"Primary Health Centre, Kannapuram",district_emergency,11.9901071,75.3276162,1
51091,Community Health Centre Pampakuda,district_emergency,9.9090543,76.52,1
51092,Darul hasanath hospital,district_emergency,11.9425126,75.3895745,1
51093,Marthoma Hospital,district_emergency,9.3865987,76.7856015,1
51094,"Primary Health Centre, Ranni Angadi",district_emergency,9.4104515,76.7792893,1
51096,24*7 Primary Health Care Cherthala South,district_emergency,9.6542048,76.2996281,1
51097,Primary Health Centre Pallithodu,district_emergency,9.7767779,76.2836865,1
51098,KKM hospital,district_emergency,11.2059506,75.8115636,1
51100,"Primary Health Centre, Seethathodu",district_emergency,9.3214193,76.9663307,1
51101,Primary Health Centre 24x7 Chettikulangara,district_emergency,9.2259782,76.519969,1
51102,ashwini ayurvedic hospital,district_emergency,9.3858134,76.7881852,1
51105,KAH memorial hospital,district_emergency,12.2133525,75.1629181,1
51106,Primary Health Centre Pookode,district_emergency,10.6166,76.025632,1
51107,"Primary Health Centre,Porur",district_emergency,11.1760903,76.1794549,1
51108,"Primary Health Centre, Mampad",district_emergency,11.243509,76.1829612,1
51109,Govt Primary Health Centre Triprangode,district_emergency,10.8511186,75.9413198,1
51111,"Primary Health Centre, Thennala",district_emergency,11.0004681,75.9351246,1
51112,"Primary Health Centre, Othukkungal",district_emergency,11.0269395,76.0295465,1
51113,"24*7 , Primary Health Centre, Aymanam",district_emergency,9.6313817,76.4813889,1
51114,"Primary Health Centre, Iringallur",district_emergency,11.0306644,75.9988187,1
51115,Ponmundam Health Centre,district_emergency,10.9531181,75.9467332,1
51116,"Primary Health Centre, Perumanna klari",district_emergency,10.9940685,75.9531922,1
51117,"Primary Health Centre, Tanalur",district_emergency,10.9511378,75.9134452,1
51118,Primary Health Centre Vallicode,district_emergency,9.2244708,76.7736461,1
51119,Primary Health Centre Chelembra,district_emergency,11.14834,75.876063,1
51121,Govt Primary Health Centre Kizhuparamba,district_emergency,11.2493638,76.0194357,1
51123,P L Thoman Memmorial Charitable Trust Paliative and Medical Clinic,district_emergency,10.3095013,76.2712205,1
51124,"Bodhi Hospital , Elavumthitta",district_emergency,9.2657841,76.7102306,1
51125,"Govt. hospital, vellimaadukunnu, Kozhikode",district_emergency,11.2907782,75.8169781,1
51126,"Women and Children Hospital, Kozhikode",district_emergency,11.2506264,75.7829239,1
51127,"Kottaparambu Govt. hospital, Kozhikode",district_emergency,11.2510599,75.7838685,1
51128,"Government Taluk Hospital,Feroke,Kozhikode",district_emergency,11.1765448,75.8312719,1
51129,"Govt. taluk hospital, petta ,feroke, Kozhikode",district_emergency,11.1822031,75.8414051,1
51130,"Primary Health Centre, Naduvannur, Kozhikode",district_emergency,11.4862574,75.7734849,1
51131,Community Health Centre Thalakulathur,district_emergency,11.3517241,75.7626674,1
51132,"Primary Health Centre, Muthuvalloor",district_emergency,11.1893246,75.9764053,1
51133,"Primary Health Centre, Nannambra",district_emergency,11.0153262,75.9098933,1
51134,"Primary Health Centre, Angamoozhy",district_emergency,9.3578195,76.9868081,1
51135,"Primary Health Centre, Nilackal",district_emergency,9.3905395,77.0116528,1
51136,"Primary Health Center, Mannancheri",district_emergency,9.5614805,76.3434621,1
51137,"Primary Health Centre,Elamkulam",district_emergency,10.9093455,76.2300536,1
51138,District TB Centre Alappuzha,district_emergency,9.4913399,76.341099,1
51139,Primary Health Centre Ezhupunna,district_emergency,9.7941813,76.3026123,1
51141,"Primary Health Centre, Mallapuzhassery",district_emergency,9.3110767,76.7088495,1
51142,Primary Health Centre Kozhencherry Elavumthitta,district_emergency,9.2958243,76.7092509,1
51143,"Primary Health Centre, Edappatta",district_emergency,11.0732142,76.3188919,1
51144,Government Hospital Elanthoor,district_emergency,9.2992918,76.7321033,1
51145,Govt women and Children Hospital,district_emergency,12.3118514,75.0928054,1
51146,"Primary Health Centre, Purakkad",district_emergency,9.349033,76.3694803,1
51147,"govt hospital, vellimaadukunnu",district_emergency,11.2907657,75.8170884,1
51148,"Primary Health Centre, Perumpadappu",district_emergency,10.7020896,76.0052007,1
51149,Primary Health Center- Mannancherry,district_emergency,9.5864378,76.3333569,1
51150,Primary Health Cenre Vallithodu,district_emergency,11.9678357,75.3527084,1
51151,"Primary Health Centre, Nannammukku",district_emergency,10.7290118,76.038947,1
51152,Primary Health Centre Venmony,district_emergency,9.2429028,76.6308784,1
51153,Primary Health Centre Devikulangara,district_emergency,9.1441252,76.4969178,1
51154,Primary Health Center Thottapalli,district_emergency,9.3173918,76.3811227,1
51155,"Primary Health Center, CHEPPAD",district_emergency,9.2454166,76.4818863,1
51156,PHC Krishnapuram,district_emergency,9.1420147,76.5259067,1
51157,"Primary Health Centre, Moorkkanad",district_emergency,10.9332236,76.1389512,1
51158,"Primary Health Centre, Makkaraparamba",district_emergency,11.0275155,76.1181221,1
51159,Primary Health Center Ramankari,district_emergency,9.4075717,76.4654455,1
51160,Primary Health Centre Kumarapuram,district_emergency,9.283825,76.4271691,1
51162,Primary Health Centre Chingoli,district_emergency,9.2465248,76.4458331,1
51163,"Mental hospital, kuthiravattam, Kozhikode",district_emergency,11.2564336,75.7995556,1
51165,"Primary Health Centre, Meenadom",district_emergency,9.5509082,76.6168936,1
51166,"Primary Health Centre,Onamthuruthu",district_emergency,9.6881283,76.5157203,1
51167,"Primary Health Centre, Karoor",district_emergency,9.7588663,76.6809214,1
51168,Govt.Community Health Center Kumbalanghi,district_emergency,9.8804983,76.2870017,1
51169,PHC Mutholy,district_emergency,9.6880681,76.6625096,1
51170,Primary Health Centre Haripad,district_emergency,9.2936839,76.4633706,1
51172,"Primary Health Centre, Vellavoor",district_emergency,9.4880854,76.720685,1
51173,G.V Raja PHC Poonjar,district_emergency,9.6749229,76.795459,1
51174,PHC Nedumkunnam,district_emergency,9.5116182,76.6688219,1
51175,"Primary Health Centre, Thalanad",district_emergency,9.7251615,76.8202233,1
51177,"Family Health Centre, Moonilavu",district_emergency,9.7485501,76.782325,1
51178,"Primary Health Centre, Teekoy",district_emergency,9.6994489,76.8169141,1
51179,"PHC Primary Health Center, Narianganam Thalappalam",district_emergency,9.7270666,76.7392773,1
51180,"Primary Health Center, Kalaketty",district_emergency,9.617075,76.7754381,1
51181,"Primary Health Centre, Parathanam",district_emergency,9.5788843,76.8667299,1
51182,PHC Kattampak,district_emergency,9.7816304,76.5365159,1
51183,P H C Kallara,district_emergency,9.7238209,76.4773499,1
51184,"Primary Health Centre, Erattupetta",district_emergency,9.684205,76.7726586,1
51185,"Family Health Centre, Kooropada",district_emergency,9.6117902,76.650235,1
51186,diasman,district_emergency,11.1420873,75.9714817,1
51187,"Primary Health Centre, Meenachil",district_emergency,9.6968831,76.710005,1
51188,Family  Health Centre Veli,district_emergency,8.5152596,76.8830139,1
51189,Family Health Centre Puthukurichy,district_emergency,8.6110864,76.8062704,1
51190,Marmasuthram Hospital,district_emergency,11.3265422,75.7447628,1
51191,Family Health Centre Kalavoor,district_emergency,9.570428,76.3207137,1
51192,"24*7 Primary Health Centre, Parampuzha",district_emergency,9.6090807,76.5553145,1
51193,Family Health Center Vettackal,district_emergency,9.7295528,76.2986873,1
51194,Family Health Centre Pallippuram,district_emergency,9.7364853,76.3563603,1
51195,"Primary Health Centre, Amarambalam",district_emergency,11.2512642,76.3076516,1
51196,"Family Health Center, Palamel(Ulavukkad)",district_emergency,9.1856709,76.6546707,1
51197,FHC Chennithala,district_emergency,9.279975,76.5205993,1
51198,Family Health Centre Neelamperoor,district_emergency,9.4998043,76.5048271,1
51199,Family Health Center Thalavady,district_emergency,9.3687081,76.5083226,1
51200,Family Health Centre Ala,district_emergency,9.2788516,76.6184456,1
51201,Family Health Centre Cheruthana,district_emergency,9.3273912,76.436848,1
51203,Primary Health Centre 24x7 Arattupuzha,district_emergency,9.2146962,76.428059,1
51204,Government Fisheries Hospital Pallana,district_emergency,9.2837137,76.3983661,1
51205,w&c hospital alappuzha,district_emergency,9.4816184,76.3210227,1
51206,Mental Health Centre Peroorkada,district_emergency,8.5269177,76.9699301,1
51207,"Chest Diseases Hospital, Pulayanarkottah",district_emergency,8.5193675,76.9137762,1
51208,Government Ayurvedic Maternity Hospital Poojappura,district_emergency,8.4965279,76.9787714,1
51209,Taluk Hospital Kundara,district_emergency,8.9709349,76.6718253,1
51210,"Primary Health Subcentre, Kuttukad",district_emergency,11.325955,76.3115359,1
51211,red crescent hospital,district_emergency,11.1824855,75.8481732,1
51213,"Family Health Centre, Kuzhimanna",district_emergency,11.1794514,76.0029432,1
